unique_key,created_date,closed_date,complaint_type,borough,agency,status,time_to_close_days,date,tmin,tmax,precipitation,wind,temp_avg,rainy_day
INC504908,2023-07-10 11:55:00,2023-07-17 11:55:00,Noise - Residential,STATEN ISLAND,DEP,Closed,7,2023-07-10,-3.1,15.9,3.78,13.7,6.4,1
INC504909,2023-05-26 16:08:00,2023-06-09 16:08:00,Street Condition,BROOKLYN,DOB,Pending,14,2023-05-26,10.8,8.3,0.0,19.5,9.55,0
INC504910,2023-12-20 16:11:00,2023-12-22 16:11:00,Rodent,STATEN ISLAND,NYPD,Closed,2,2023-12-20,0.9,27.4,0.0,8.1,14.149999999999999,0
INC504911,2023-05-14 12:02:00,2023-05-21 12:02:00,Illegal Parking,QUEENS,NYC 311,Closed,7,2023-05-14,-0.7,6.9,0.11,14.2,3.1,0
INC504912,2023-03-09 23:20:00,2023-03-11 23:20:00,Noise - Residential,MANHATTAN,DEP,Closed,2,2023-03-09,11.9,1.5,1.39,18.4,6.7,1
INC504913,2023-09-22 16:19:00,2023-09-23 16:19:00,Sewer,QUEENS,DEP,Closed,1,2023-09-22,8.8,11.3,0.17,13.0,10.05,0
INC504914,2023-07-22 05:07:00,2023-07-25 05:07:00,Blocked Driveway,BRONX,DOB,Open,3,2023-07-22,2.6,13.2,0.11,7.3,7.8999999999999995,0
INC504915,2023-10-12 07:57:00,2023-10-12 07:57:00,Street Condition,BRONX,DOT,Closed,0,2023-10-12,5.4,7.7,0.77,9.4,6.550000000000001,1
INC504916,2023-03-15 20:55:00,2023-03-15 20:55:00,Street Light Condition,BRONX,DEP,Closed,0,2023-03-15,17.9,17.6,0.6,11.1,17.75,1
INC504917,2023-06-05 05:47:00,2023-06-07 05:47:00,Illegal Parking,MANHATTAN,NYPD,Closed,2,2023-06-05,10.0,3.1,0.55,11.1,6.55,1
INC504918,2023-11-22 15:11:00,2023-11-29 15:11:00,Noise - Residential,QUEENS,NYC 311,Open,7,2023-11-22,6.6,28.7,0.07,6.5,17.65,0
INC504919,2023-03-15 06:59:00,2023-03-22 06:59:00,Street Condition,QUEENS,DEP,Closed,7,2023-03-15,17.9,17.6,0.6,11.1,17.75,1
INC504920,2023-08-07 12:42:00,2023-08-07 12:42:00,Street Condition,MANHATTAN,DOB,Closed,0,2023-08-07,-3.5,30.8,0.0,14.1,13.65,0
INC504921,2023-05-12 07:02:00,2023-05-15 07:02:00,Sewer,BROOKLYN,DOB,Pending,3,2023-05-12,11.1,19.7,0.13,15.5,15.399999999999999,0
INC504922,2023-10-18 04:40:00,2023-10-20 04:40:00,Street Light Condition,MANHATTAN,NYPD,Closed,2,2023-10-18,-6.0,11.0,0.32,10.6,2.5,1
INC504923,2023-04-21 16:27:00,2023-04-24 16:27:00,Illegal Parking,BRONX,DSNY,Open,3,2023-04-21,14.2,12.6,0.0,4.2,13.399999999999999,0
INC504924,2023-03-31 05:37:00,2023-04-10 05:37:00,Illegal Parking,BRONX,NYPD,Closed,10,2023-03-31,14.4,29.1,0.0,3.5,21.75,0
INC504925,2023-01-10 09:31:00,2023-01-13 09:31:00,Noise - Residential,MANHATTAN,DEP,Closed,3,2023-01-10,7.0,21.1,0.15,2.2,14.05,0
INC504926,2023-02-19 20:51:00,2023-02-22 20:51:00,Illegal Parking,BROOKLYN,NYC 311,Closed,3,2023-02-19,7.1,9.6,1.81,18.4,8.35,1
INC504927,2023-10-17 02:25:00,2023-10-22 02:25:00,Noise - Residential,MANHATTAN,DOB,Closed,5,2023-10-17,-3.7,7.3,0.82,9.8,1.7999999999999998,1
INC504928,2023-11-29 02:42:00,2023-11-29 02:42:00,Noise - Residential,BRONX,DSNY,Closed,0,2023-11-29,-2.2,17.4,1.66,4.0,7.6,1
INC504929,2023-10-30 22:44:00,2023-11-01 22:44:00,Illegal Parking,STATEN ISLAND,DOB,Closed,2,2023-10-30,16.9,23.8,0.13,19.7,20.35,0
INC504930,2023-01-05 06:59:00,2023-01-15 06:59:00,Rodent,BRONX,DEP,Pending,10,2023-01-05,-5.8,0.5,0.0,8.7,-2.65,0
INC504931,2023-12-30 21:50:00,2024-01-09 21:50:00,Heat,BROOKLYN,NYPD,Closed,10,2023-12-30,-0.8,13.8,0.0,8.9,6.5,0
INC504932,2023-09-27 04:59:00,2023-10-04 04:59:00,Illegal Parking,BROOKLYN,DSNY,Open,7,2023-09-27,1.7,2.4,0.0,15.7,2.05,0
INC504933,2023-04-04 09:50:00,2023-04-06 09:50:00,Illegal Parking,QUEENS,DSNY,Closed,2,2023-04-04,12.6,22.4,0.42,0.3,17.5,1
INC504934,2023-08-21 06:22:00,2023-08-28 06:22:00,Street Light Condition,BRONX,NYC 311,Closed,7,2023-08-21,-4.4,19.6,0.0,1.2,7.6000000000000005,0
INC504935,2023-01-19 08:04:00,2023-01-24 08:04:00,Street Light Condition,STATEN ISLAND,NYC 311,Closed,5,2023-01-19,0.3,27.6,0.44,8.8,13.950000000000001,1
INC504936,2023-06-03 21:22:00,2023-06-04 21:22:00,Blocked Driveway,MANHATTAN,DEP,Open,1,2023-06-03,13.6,1.8,0.0,5.8,7.7,0
INC504937,2023-10-08 11:21:00,2023-10-18 11:21:00,Sewer,MANHATTAN,NYC 311,Closed,10,2023-10-08,-2.7,7.9,0.0,4.1,2.6,0
INC504938,2023-12-31 04:30:00,2024-01-01 04:30:00,Street Light Condition,MANHATTAN,DSNY,Open,1,2023-12-31,11.5,6.0,1.55,17.1,8.75,1
INC504939,2023-09-10 18:23:00,2023-09-13 18:23:00,Heat,STATEN ISLAND,NYPD,Closed,3,2023-09-10,14.0,16.8,0.18,1.2,15.4,0
INC504940,2023-05-31 19:17:00,2023-06-03 19:17:00,Illegal Parking,STATEN ISLAND,DOB,Closed,3,2023-05-31,16.1,14.2,0.21,7.6,15.15,1
INC504941,2023-01-17 23:06:00,2023-01-27 23:06:00,Blocked Driveway,BRONX,DOB,Open,10,2023-01-17,17.2,23.2,0.45,20.0,20.2,1
INC504942,2023-04-20 12:58:00,2023-04-20 12:58:00,Street Light Condition,BRONX,NYPD,Closed,0,2023-04-20,10.4,16.6,0.13,5.8,13.5,0
INC504943,2023-07-19 16:04:00,2023-07-22 16:04:00,Blocked Driveway,MANHATTAN,NYC 311,Closed,3,2023-07-19,-4.0,26.9,0.0,10.4,11.45,0
INC504944,2023-11-03 18:48:00,2023-11-13 18:48:00,Noise - Residential,BROOKLYN,DOT,Closed,10,2023-11-03,4.2,28.9,0.0,10.3,16.55,0
INC504945,2023-03-03 02:04:00,2023-03-04 02:04:00,Noise - Residential,QUEENS,NYC 311,Closed,1,2023-03-03,-3.5,24.7,0.0,5.9,10.6,0
INC504946,2023-08-07 23:38:00,2023-08-07 23:38:00,Sewer,BROOKLYN,DOT,Closed,0,2023-08-07,-3.5,30.8,0.0,14.1,13.65,0
INC504947,2023-03-06 08:51:00,2023-03-06 08:51:00,Blocked Driveway,BRONX,DEP,Closed,0,2023-03-06,-0.4,11.9,0.49,13.7,5.75,1
INC504948,2023-11-21 02:48:00,2023-11-21 02:48:00,Derelict Vehicle,BROOKLYN,NYPD,Closed,0,2023-11-21,-0.4,8.6,2.52,17.2,4.1,1
INC504949,2023-08-09 06:20:00,2023-08-09 06:20:00,Derelict Vehicle,STATEN ISLAND,DSNY,Closed,0,2023-08-09,4.1,10.0,1.43,1.1,7.05,1
INC504950,2023-09-26 01:29:00,2023-10-01 01:29:00,Blocked Driveway,STATEN ISLAND,DSNY,Closed,5,2023-09-26,12.5,29.2,1.65,18.0,20.85,1
INC504951,2023-02-23 04:05:00,2023-02-23 04:05:00,Sewer,STATEN ISLAND,NYC 311,Closed,0,2023-02-23,-0.4,3.3,0.0,4.5,1.45,0
INC504952,2023-10-27 10:40:00,2023-10-28 10:40:00,Street Condition,BROOKLYN,DOB,Open,1,2023-10-27,6.5,26.7,0.43,15.3,16.6,1
INC504953,2023-08-27 04:59:00,2023-08-28 04:59:00,Street Condition,BROOKLYN,DOT,Open,1,2023-08-27,16.8,2.4,0.11,5.4,9.6,0
INC504954,2023-04-14 23:14:00,2023-04-14 23:14:00,Street Light Condition,BROOKLYN,DEP,Closed,0,2023-04-14,-4.2,25.7,0.0,10.1,10.75,0
INC504955,2023-09-20 19:27:00,2023-09-25 19:27:00,Blocked Driveway,MANHATTAN,DEP,Closed,5,2023-09-20,-3.3,24.5,0.0,1.9,10.6,0
INC504956,2023-04-15 23:35:00,2023-04-16 23:35:00,Street Condition,BROOKLYN,NYC 311,Closed,1,2023-04-15,-0.9,3.3,0.18,9.9,1.2,0
INC504957,2023-08-31 13:46:00,2023-09-07 13:46:00,Rodent,MANHATTAN,DSNY,Pending,7,2023-08-31,-3.1,6.2,1.7,12.1,1.55,1
INC504958,2023-06-22 10:00:00,2023-06-27 10:00:00,Street Condition,BRONX,DOT,Closed,5,2023-06-22,11.3,25.0,0.36,13.6,18.15,1
INC504959,2023-07-20 18:59:00,2023-07-30 18:59:00,Noise - Residential,BROOKLYN,DOT,Open,10,2023-07-20,8.2,27.5,0.0,6.6,17.85,0
INC504960,2023-01-26 13:44:00,2023-01-26 13:44:00,Sewer,MANHATTAN,NYC 311,Closed,0,2023-01-26,4.4,24.6,3.65,8.2,14.5,1
INC504961,2023-08-08 09:45:00,2023-08-10 09:45:00,Noise - Residential,STATEN ISLAND,DEP,Closed,2,2023-08-08,2.0,6.4,1.37,11.1,4.2,1
INC504962,2023-11-20 21:26:00,2023-11-20 21:26:00,Rodent,STATEN ISLAND,NYPD,Closed,0,2023-11-20,-5.9,4.5,0.32,4.5,-0.7000000000000002,1
INC504963,2023-06-15 01:50:00,2023-06-16 01:50:00,Water System,BROOKLYN,NYC 311,Open,1,2023-06-15,6.2,4.5,0.0,14.0,5.35,0
INC504964,2023-09-15 05:18:00,2023-09-22 05:18:00,Street Light Condition,STATEN ISLAND,DOT,Pending,7,2023-09-15,13.4,8.5,0.16,19.4,10.95,0
INC504965,2023-07-24 03:49:00,2023-07-24 03:49:00,Illegal Parking,STATEN ISLAND,NYC 311,Closed,0,2023-07-24,15.8,17.3,1.16,6.0,16.55,1
INC504966,2023-04-16 14:36:00,2023-04-23 14:36:00,Illegal Parking,BRONX,DOB,Closed,7,2023-04-16,1.2,14.7,0.1,3.2,7.949999999999999,0
INC504967,2023-08-15 02:59:00,2023-08-16 02:59:00,Heat,BROOKLYN,DOT,Open,1,2023-08-15,8.7,29.7,1.92,18.3,19.2,1
INC504968,2023-06-24 04:22:00,2023-06-27 04:22:00,Illegal Parking,STATEN ISLAND,DSNY,Closed,3,2023-06-24,16.3,20.8,0.0,13.3,18.55,0
INC504969,2023-12-21 22:36:00,2023-12-22 22:36:00,Water System,MANHATTAN,DSNY,Closed,1,2023-12-21,8.3,11.6,3.73,18.9,9.95,1
INC504970,2023-03-18 11:29:00,2023-03-19 11:29:00,Street Condition,BRONX,DSNY,Closed,1,2023-03-18,-2.3,8.2,0.78,17.3,2.9499999999999997,1
INC504971,2023-03-19 06:08:00,2023-03-26 06:08:00,Noise - Residential,BROOKLYN,NYPD,Closed,7,2023-03-19,6.2,5.0,0.17,3.7,5.6,0
INC504972,2023-04-24 08:29:00,2023-04-26 08:29:00,Heat,STATEN ISLAND,DOB,Closed,2,2023-04-24,16.7,2.0,1.47,16.8,9.35,1
INC504973,2023-10-24 18:06:00,2023-10-25 18:06:00,Noise - Residential,MANHATTAN,NYC 311,Closed,1,2023-10-24,5.1,14.3,0.0,18.0,9.7,0
INC504974,2023-10-18 06:54:00,2023-10-25 06:54:00,Rodent,BROOKLYN,NYC 311,Closed,7,2023-10-18,-6.0,11.0,0.32,10.6,2.5,1
INC504975,2023-06-06 18:08:00,2023-06-07 18:08:00,Rodent,MANHATTAN,DSNY,Closed,1,2023-06-06,-5.7,30.2,0.02,9.0,12.25,0
INC504976,2023-02-28 02:15:00,2023-03-01 02:15:00,Street Condition,BRONX,DEP,Closed,1,2023-02-28,5.2,28.3,1.72,14.1,16.75,1
INC504977,2023-03-19 21:18:00,2023-03-29 21:18:00,Illegal Parking,BROOKLYN,DOT,Closed,10,2023-03-19,6.2,5.0,0.17,3.7,5.6,0
INC504978,2023-02-23 12:43:00,2023-02-28 12:43:00,Street Condition,QUEENS,DEP,Closed,5,2023-02-23,-0.4,3.3,0.0,4.5,1.45,0
INC504979,2023-08-06 13:54:00,2023-08-06 13:54:00,Illegal Parking,STATEN ISLAND,DSNY,Closed,0,2023-08-06,6.4,16.5,0.0,18.5,11.45,0
INC504980,2023-01-08 15:44:00,2023-01-11 15:44:00,Heat,BRONX,DSNY,Closed,3,2023-01-08,-2.0,30.5,0.0,6.7,14.25,0
INC504981,2023-07-15 18:23:00,2023-07-20 18:23:00,Heat,STATEN ISLAND,DSNY,Closed,5,2023-07-15,15.4,17.5,0.17,10.9,16.45,0
INC504982,2023-01-12 08:48:00,2023-01-15 08:48:00,Street Condition,BROOKLYN,DEP,Closed,3,2023-01-12,6.6,15.6,1.73,14.9,11.1,1
INC504983,2023-01-18 02:03:00,2023-01-19 02:03:00,Heat,BRONX,NYPD,Closed,1,2023-01-18,5.2,21.2,0.16,18.4,13.2,0
INC504984,2023-01-15 12:51:00,2023-01-16 12:51:00,Illegal Parking,STATEN ISLAND,NYC 311,Closed,1,2023-01-15,14.0,30.9,0.12,8.8,22.45,0
INC504985,2023-01-16 23:04:00,2023-01-18 23:04:00,Street Condition,BROOKLYN,DOB,Closed,2,2023-01-16,0.1,29.3,1.27,12.8,14.700000000000001,1
INC504986,2023-08-22 06:01:00,2023-08-23 06:01:00,Rodent,BRONX,NYC 311,Closed,1,2023-08-22,10.0,24.1,0.0,5.4,17.05,0
INC504987,2023-07-19 11:00:00,2023-07-19 11:00:00,Heat,MANHATTAN,DOB,Closed,0,2023-07-19,-4.0,26.9,0.0,10.4,11.45,0
INC504988,2023-10-08 23:33:00,2023-10-10 23:33:00,Blocked Driveway,QUEENS,DOT,Closed,2,2023-10-08,-2.7,7.9,0.0,4.1,2.6,0
INC504989,2023-11-24 15:41:00,2023-12-01 15:41:00,Noise - Residential,QUEENS,NYPD,Pending,7,2023-11-24,7.1,25.4,0.16,4.1,16.25,0
INC504990,2023-09-01 10:45:00,2023-09-06 10:45:00,Noise - Residential,BROOKLYN,NYC 311,Open,5,2023-09-01,-1.7,28.5,0.08,1.7,13.4,0
INC504991,2023-03-03 11:37:00,2023-03-08 11:37:00,Street Condition,MANHATTAN,DEP,Closed,5,2023-03-03,-3.5,24.7,0.0,5.9,10.6,0
INC504992,2023-01-23 16:41:00,2023-02-02 16:41:00,Derelict Vehicle,BRONX,NYC 311,Closed,10,2023-01-23,16.0,15.1,0.0,5.1,15.55,0
INC504993,2023-04-15 10:02:00,2023-04-25 10:02:00,Noise - Residential,MANHATTAN,DSNY,Closed,10,2023-04-15,-0.9,3.3,0.18,9.9,1.2,0
INC504994,2023-01-24 03:40:00,2023-01-25 03:40:00,Street Light Condition,BROOKLYN,NYPD,Closed,1,2023-01-24,16.5,29.6,3.13,3.5,23.05,1
INC504995,2023-11-12 11:37:00,2023-11-12 11:37:00,Street Light Condition,QUEENS,DOT,Pending,0,2023-11-12,11.3,4.6,4.2,19.3,7.95,1
INC504996,2023-11-09 13:44:00,2023-11-11 13:44:00,Illegal Parking,MANHATTAN,DSNY,Closed,2,2023-11-09,11.5,16.0,0.48,0.5,13.75,1
INC504997,2023-03-14 02:21:00,2023-03-24 02:21:00,Sewer,BRONX,DSNY,Closed,10,2023-03-14,0.2,29.5,0.19,14.9,14.85,0
INC504998,2023-11-20 18:18:00,2023-11-27 18:18:00,Rodent,QUEENS,DOB,Closed,7,2023-11-20,-5.9,4.5,0.32,4.5,-0.7000000000000002,1
INC504999,2023-10-10 20:03:00,2023-10-15 20:03:00,Rodent,STATEN ISLAND,DSNY,Pending,5,2023-10-10,-5.6,30.9,0.63,3.2,12.649999999999999,1
INC505000,2023-02-11 05:47:00,2023-02-21 05:47:00,Street Light Condition,STATEN ISLAND,DOB,Closed,10,2023-02-11,1.5,26.1,0.0,2.8,13.8,0
INC505001,2023-11-05 14:47:00,2023-11-12 14:47:00,Heat,MANHATTAN,DSNY,Closed,7,2023-11-05,0.9,5.4,3.88,19.5,3.1500000000000004,1
INC505002,2023-04-02 01:48:00,2023-04-16 01:48:00,Heat,BRONX,NYPD,Closed,14,2023-04-02,6.4,19.9,0.0,19.1,13.149999999999999,0
INC505003,2023-05-09 20:38:00,2023-05-19 20:38:00,Illegal Parking,STATEN ISLAND,DOT,Closed,10,2023-05-09,11.0,22.2,0.18,18.5,16.6,0
INC505004,2023-09-18 03:47:00,2023-09-23 03:47:00,Street Condition,QUEENS,DOB,Pending,5,2023-09-18,6.1,18.4,0.47,10.4,12.25,1
INC505005,2023-12-30 20:17:00,2024-01-01 20:17:00,Street Light Condition,BRONX,NYPD,Pending,2,2023-12-30,-0.8,13.8,0.0,8.9,6.5,0
INC505006,2023-06-08 20:51:00,2023-06-22 20:51:00,Street Condition,QUEENS,NYC 311,Closed,14,2023-06-08,-3.3,18.7,0.0,1.0,7.699999999999999,0
INC505007,2023-04-04 05:44:00,2023-04-04 05:44:00,Noise - Residential,BROOKLYN,DSNY,Closed,0,2023-04-04,12.6,22.4,0.42,0.3,17.5,1
INC505008,2023-03-25 12:54:00,2023-04-04 12:54:00,Rodent,BROOKLYN,DOB,Closed,10,2023-03-25,11.4,3.9,0.4,18.0,7.65,1
INC505009,2023-07-19 00:31:00,2023-07-29 00:31:00,Noise - Residential,QUEENS,NYC 311,Closed,10,2023-07-19,-4.0,26.9,0.0,10.4,11.45,0
INC505010,2023-04-15 03:46:00,2023-04-20 03:46:00,Water System,QUEENS,DEP,Closed,5,2023-04-15,-0.9,3.3,0.18,9.9,1.2,0
INC505011,2023-11-02 08:33:00,2023-11-16 08:33:00,Noise - Residential,BROOKLYN,NYC 311,Closed,14,2023-11-02,10.7,30.9,0.1,11.3,20.799999999999997,0
INC505012,2023-01-13 07:19:00,2023-01-23 07:19:00,Water System,MANHATTAN,NYC 311,Closed,10,2023-01-13,9.4,4.0,0.0,4.7,6.7,0
INC505013,2023-07-08 03:00:00,2023-07-13 03:00:00,Rodent,STATEN ISLAND,DSNY,Pending,5,2023-07-08,14.9,22.6,0.1,6.7,18.75,0
INC505014,2023-11-01 12:04:00,2023-11-01 12:04:00,Street Condition,MANHATTAN,DOB,Closed,0,2023-11-01,3.2,21.6,0.07,4.8,12.4,0
INC505015,2023-10-14 09:07:00,2023-10-24 09:07:00,Blocked Driveway,BRONX,DSNY,Closed,10,2023-10-14,10.7,13.2,0.45,6.2,11.95,1
INC505016,2023-07-26 14:33:00,2023-07-29 14:33:00,Rodent,QUEENS,DOT,Closed,3,2023-07-26,4.7,3.4,1.37,0.8,4.05,1
INC505017,2023-02-22 03:27:00,2023-02-27 03:27:00,Illegal Parking,STATEN ISLAND,DOB,Pending,5,2023-02-22,13.7,17.1,0.08,17.3,15.4,0
INC505018,2023-01-07 23:47:00,2023-01-14 23:47:00,Street Condition,BROOKLYN,NYC 311,Open,7,2023-01-07,7.3,23.4,0.17,17.8,15.35,0
INC505019,2023-06-14 01:38:00,2023-06-16 01:38:00,Illegal Parking,BROOKLYN,DOT,Closed,2,2023-06-14,14.1,14.4,0.88,6.6,14.25,1
INC505020,2023-04-06 16:40:00,2023-04-08 16:40:00,Blocked Driveway,MANHATTAN,DOB,Closed,2,2023-04-06,10.5,1.2,0.08,13.5,5.85,0
INC505021,2023-07-31 00:26:00,2023-07-31 00:26:00,Noise - Residential,MANHATTAN,DSNY,Closed,0,2023-07-31,6.8,7.3,0.0,17.8,7.05,0
INC505022,2023-09-13 21:23:00,2023-09-13 21:23:00,Illegal Parking,BROOKLYN,NYPD,Pending,0,2023-09-13,1.0,26.2,0.15,6.7,13.6,0
INC505023,2023-09-04 10:32:00,2023-09-04 10:32:00,Noise - Residential,BRONX,DOB,Closed,0,2023-09-04,3.9,4.5,0.0,13.9,4.2,0
INC505024,2023-01-13 01:25:00,2023-01-13 01:25:00,Illegal Parking,STATEN ISLAND,DEP,Closed,0,2023-01-13,9.4,4.0,0.0,4.7,6.7,0
INC505025,2023-12-02 02:03:00,2023-12-02 02:03:00,Street Condition,BROOKLYN,NYC 311,Closed,0,2023-12-02,2.0,16.2,0.63,8.4,9.1,1
INC505026,2023-08-03 19:11:00,2023-08-04 19:11:00,Noise - Residential,QUEENS,DOB,Closed,1,2023-08-03,1.3,1.6,0.0,8.3,1.4500000000000002,0
INC505027,2023-02-25 11:56:00,2023-02-26 11:56:00,Derelict Vehicle,MANHATTAN,DSNY,Closed,1,2023-02-25,8.7,2.7,1.84,15.4,5.699999999999999,1
INC505028,2023-10-31 16:47:00,2023-10-31 16:47:00,Water System,STATEN ISLAND,DSNY,Closed,0,2023-10-31,13.2,9.6,0.0,18.4,11.399999999999999,0
INC505029,2023-12-26 12:31:00,2024-01-05 12:31:00,Illegal Parking,BROOKLYN,DSNY,Closed,10,2023-12-26,-3.8,26.0,0.0,4.0,11.1,0
INC505030,2023-08-23 13:05:00,2023-08-23 13:05:00,Rodent,STATEN ISLAND,DSNY,Closed,0,2023-08-23,-4.8,14.6,0.07,17.8,4.9,0
INC505031,2023-06-28 12:24:00,2023-07-08 12:24:00,Rodent,STATEN ISLAND,DOT,Closed,10,2023-06-28,3.5,18.3,2.77,9.8,10.9,1
INC505032,2023-01-01 09:16:00,2023-01-06 09:16:00,Blocked Driveway,STATEN ISLAND,NYPD,Closed,5,2023-01-01,-0.9,7.6,0.0,19.5,3.3499999999999996,0
INC505033,2023-05-04 09:39:00,2023-05-05 09:39:00,Blocked Driveway,BROOKLYN,NYC 311,Closed,1,2023-05-04,12.3,7.4,0.65,13.4,9.850000000000001,1
INC505034,2023-12-02 13:46:00,2023-12-12 13:46:00,Street Condition,BROOKLYN,DOB,Closed,10,2023-12-02,2.0,16.2,0.63,8.4,9.1,1
INC505035,2023-07-07 22:56:00,2023-07-07 22:56:00,Heat,STATEN ISLAND,NYC 311,Closed,0,2023-07-07,4.0,10.7,1.03,8.9,7.35,1
INC505036,2023-03-31 18:32:00,2023-04-01 18:32:00,Street Condition,QUEENS,NYC 311,Closed,1,2023-03-31,14.4,29.1,0.0,3.5,21.75,0
INC505037,2023-03-28 03:48:00,2023-03-30 03:48:00,Heat,BRONX,DOT,Pending,2,2023-03-28,15.7,16.5,0.0,3.9,16.1,0
INC505038,2023-08-03 04:53:00,2023-08-06 04:53:00,Street Light Condition,MANHATTAN,NYPD,Closed,3,2023-08-03,1.3,1.6,0.0,8.3,1.4500000000000002,0
INC505039,2023-10-12 18:50:00,2023-10-26 18:50:00,Illegal Parking,MANHATTAN,NYPD,Closed,14,2023-10-12,5.4,7.7,0.77,9.4,6.550000000000001,1
INC505040,2023-02-12 16:27:00,2023-02-14 16:27:00,Rodent,QUEENS,NYPD,Closed,2,2023-02-12,-4.8,13.9,0.0,15.0,4.550000000000001,0
INC505041,2023-12-16 23:56:00,2023-12-18 23:56:00,Noise - Residential,BROOKLYN,DOT,Open,2,2023-12-16,1.1,15.2,0.36,15.7,8.15,1
INC505042,2023-08-21 22:24:00,2023-08-23 22:24:00,Illegal Parking,BRONX,NYPD,Closed,2,2023-08-21,-4.4,19.6,0.0,1.2,7.6000000000000005,0
INC505043,2023-07-09 00:21:00,2023-07-12 00:21:00,Illegal Parking,MANHATTAN,DEP,Pending,3,2023-07-09,-5.0,8.5,0.87,13.3,1.75,1
INC505044,2023-02-21 22:57:00,2023-02-21 22:57:00,Heat,MANHATTAN,DOT,Open,0,2023-02-21,11.3,17.1,0.0,14.8,14.200000000000001,0
INC505045,2023-04-26 23:41:00,2023-05-01 23:41:00,Blocked Driveway,BRONX,DOT,Closed,5,2023-04-26,-2.3,25.5,0.0,18.1,11.6,0
INC505046,2023-03-22 22:40:00,2023-03-24 22:40:00,Illegal Parking,STATEN ISLAND,DOT,Closed,2,2023-03-22,4.4,1.2,0.0,6.2,2.8000000000000003,0
INC505047,2023-10-24 16:31:00,2023-10-24 16:31:00,Street Light Condition,STATEN ISLAND,DOT,Closed,0,2023-10-24,5.1,14.3,0.0,18.0,9.7,0
INC505048,2023-05-02 18:45:00,2023-05-05 18:45:00,Sewer,QUEENS,DOT,Open,3,2023-05-02,13.7,5.1,0.0,16.0,9.399999999999999,0
INC505049,2023-02-25 13:10:00,2023-02-26 13:10:00,Illegal Parking,STATEN ISLAND,NYPD,Open,1,2023-02-25,8.7,2.7,1.84,15.4,5.699999999999999,1
INC505050,2023-11-26 23:59:00,2023-11-26 23:59:00,Noise - Residential,STATEN ISLAND,DOB,Closed,0,2023-11-26,-5.2,27.4,0.05,3.3,11.1,0
INC505051,2023-04-16 15:41:00,2023-04-16 15:41:00,Water System,QUEENS,NYC 311,Closed,0,2023-04-16,1.2,14.7,0.1,3.2,7.949999999999999,0
INC505052,2023-11-17 02:20:00,2023-11-27 02:20:00,Illegal Parking,BRONX,NYC 311,Closed,10,2023-11-17,-3.4,3.3,0.4,14.8,-0.050000000000000044,1
INC505053,2023-01-04 09:18:00,2023-01-04 09:18:00,Noise - Residential,MANHATTAN,NYC 311,Open,0,2023-01-04,-0.4,20.6,0.1,13.6,10.100000000000001,0
INC505054,2023-05-11 21:40:00,2023-05-18 21:40:00,Sewer,BRONX,NYPD,Closed,7,2023-05-11,10.4,30.8,0.45,5.3,20.6,1
INC505055,2023-04-26 22:36:00,2023-04-28 22:36:00,Noise - Residential,BROOKLYN,NYC 311,Closed,2,2023-04-26,-2.3,25.5,0.0,18.1,11.6,0
INC505056,2023-12-14 22:57:00,2023-12-19 22:57:00,Illegal Parking,STATEN ISLAND,DOB,Open,5,2023-12-14,14.3,21.8,0.0,11.7,18.05,0
INC505057,2023-06-21 11:54:00,2023-06-24 11:54:00,Street Condition,MANHATTAN,DSNY,Closed,3,2023-06-21,12.8,15.9,0.0,0.6,14.350000000000001,0
INC505058,2023-11-13 02:51:00,2023-11-23 02:51:00,Noise - Residential,MANHATTAN,DEP,Closed,10,2023-11-13,9.0,23.1,2.62,5.8,16.05,1
INC505059,2023-08-19 18:13:00,2023-08-19 18:13:00,Rodent,STATEN ISLAND,DEP,Closed,0,2023-08-19,10.8,8.2,0.27,0.2,9.5,1
INC505060,2023-11-03 15:44:00,2023-11-08 15:44:00,Noise - Residential,BRONX,DEP,Pending,5,2023-11-03,4.2,28.9,0.0,10.3,16.55,0
INC505061,2023-05-07 04:58:00,2023-05-17 04:58:00,Rodent,QUEENS,DSNY,Open,10,2023-05-07,3.9,17.2,0.94,5.7,10.549999999999999,1
INC505062,2023-08-27 14:15:00,2023-09-10 14:15:00,Blocked Driveway,MANHATTAN,NYC 311,Closed,14,2023-08-27,16.8,2.4,0.11,5.4,9.6,0
INC505063,2023-02-04 13:57:00,2023-02-04 13:57:00,Noise - Residential,MANHATTAN,NYPD,Closed,0,2023-02-04,-1.1,17.4,0.0,18.4,8.149999999999999,0
INC505064,2023-12-17 23:56:00,2023-12-18 23:56:00,Heat,BROOKLYN,NYPD,Open,1,2023-12-17,2.2,17.2,0.51,3.7,9.7,1
INC505065,2023-01-09 05:32:00,2023-01-11 05:32:00,Noise - Residential,MANHATTAN,NYC 311,Closed,2,2023-01-09,16.3,7.9,0.03,13.3,12.100000000000001,0
INC505066,2023-03-11 04:59:00,2023-03-11 04:59:00,Illegal Parking,BRONX,DOB,Closed,0,2023-03-11,12.5,13.7,0.0,12.3,13.1,0
INC505067,2023-04-25 13:27:00,2023-04-27 13:27:00,Noise - Residential,QUEENS,DEP,Open,2,2023-04-25,-0.4,27.4,0.12,13.3,13.5,0
INC505068,2023-10-13 04:15:00,2023-10-15 04:15:00,Rodent,BRONX,NYC 311,Closed,2,2023-10-13,11.2,0.3,0.0,13.3,5.75,0
