unique_key,created_date,closed_date,complaint_type,borough,agency,status,time_to_close_days,date
INC504317,2023-05-16 01:10:00,2023-05-18 01:10:00,Noise - Residential,BRONX,DSNY,Closed,2,2023-05-16
INC504318,2023-03-07 16:30:00,2023-03-08 16:30:00,Heat,MANHATTAN,DOB,Open,1,2023-03-07
INC504319,2023-10-26 13:33:00,2023-10-29 13:33:00,Sewer,BROOKLYN,DOB,Open,3,2023-10-26
INC504320,2023-02-15 19:06:00,2023-02-22 19:06:00,Rodent,BRONX,DOB,Pending,7,2023-02-15
INC504321,2023-10-18 13:11:00,2023-10-20 13:11:00,Illegal Parking,BROOKLYN,DOB,Closed,2,2023-10-18
INC504322,2023-06-25 09:07:00,2023-06-26 09:07:00,Blocked Driveway,QUEENS,NYC 311,Closed,1,2023-06-25
INC504323,2023-02-14 12:28:00,2023-02-15 12:28:00,Noise - Residential,MANHATTAN,DEP,Closed,1,2023-02-14
INC504324,2023-01-29 22:35:00,2023-01-31 22:35:00,Derelict Vehicle,QUEENS,DEP,Closed,2,2023-01-29
INC504325,2023-05-20 23:02:00,2023-05-30 23:02:00,Derelict Vehicle,STATEN ISLAND,NYC 311,Closed,10,2023-05-20
INC504326,2023-02-06 12:06:00,2023-02-09 12:06:00,Street Light Condition,STATEN ISLAND,NYC 311,Closed,3,2023-02-06
INC504327,2023-11-12 06:27:00,2023-11-19 06:27:00,Illegal Parking,BRONX,NYPD,Closed,7,2023-11-12
INC504328,2023-10-03 23:47:00,2023-10-13 23:47:00,Street Condition,MANHATTAN,NYPD,Closed,10,2023-10-03
INC504329,2023-09-30 02:40:00,2023-10-05 02:40:00,Street Light Condition,BRONX,DOT,Pending,5,2023-09-30
INC504330,2023-05-28 09:17:00,2023-06-11 09:17:00,Noise - Residential,BRONX,DEP,Open,14,2023-05-28
INC504331,2023-02-13 09:08:00,2023-02-16 09:08:00,Heat,BROOKLYN,DEP,Open,3,2023-02-13
INC504332,2023-05-17 11:07:00,2023-05-20 11:07:00,Noise - Residential,STATEN ISLAND,DOB,Open,3,2023-05-17
INC504333,2023-08-28 12:48:00,2023-08-31 12:48:00,Heat,BRONX,DOT,Closed,3,2023-08-28
INC504334,2023-09-27 06:03:00,2023-10-04 06:03:00,Noise - Residential,BRONX,DOB,Closed,7,2023-09-27
INC504335,2023-11-16 07:34:00,2023-11-23 07:34:00,Water System,STATEN ISLAND,NYPD,Closed,7,2023-11-16
INC504336,2023-04-04 10:54:00,2023-04-14 10:54:00,Noise - Residential,MANHATTAN,DEP,Open,10,2023-04-04
INC504337,2023-02-19 19:31:00,2023-02-26 19:31:00,Blocked Driveway,MANHATTAN,DOT,Closed,7,2023-02-19
INC504338,2023-06-12 06:12:00,2023-06-22 06:12:00,Blocked Driveway,BROOKLYN,DEP,Pending,10,2023-06-12
INC504339,2023-04-16 02:13:00,2023-04-26 02:13:00,Street Condition,BRONX,DOB,Closed,10,2023-04-16
INC504340,2023-03-07 17:04:00,2023-03-21 17:04:00,Sewer,MANHATTAN,NYPD,Closed,14,2023-03-07
INC504341,2023-04-13 08:46:00,2023-04-27 08:46:00,Noise - Residential,MANHATTAN,DOB,Closed,14,2023-04-13
INC504342,2023-01-12 08:40:00,2023-01-12 08:40:00,Street Condition,BROOKLYN,NYC 311,Open,0,2023-01-12
INC504343,2023-03-17 20:34:00,2023-03-17 20:34:00,Noise - Residential,MANHATTAN,DSNY,Pending,0,2023-03-17
INC504344,2023-09-11 03:33:00,2023-09-18 03:33:00,Heat,STATEN ISLAND,DOT,Closed,7,2023-09-11
INC504345,2023-04-08 14:19:00,2023-04-15 14:19:00,Heat,BROOKLYN,NYPD,Closed,7,2023-04-08
INC504346,2023-06-03 15:01:00,2023-06-03 15:01:00,Noise - Residential,BRONX,NYC 311,Closed,0,2023-06-03
INC504347,2023-04-07 04:54:00,2023-04-09 04:54:00,Rodent,QUEENS,DSNY,Closed,2,2023-04-07
INC504348,2023-01-01 18:10:00,2023-01-01 18:10:00,Blocked Driveway,BRONX,DEP,Closed,0,2023-01-01
INC504349,2023-04-06 12:15:00,2023-04-09 12:15:00,Street Condition,BROOKLYN,NYPD,Closed,3,2023-04-06
INC504350,2023-11-21 18:24:00,2023-12-01 18:24:00,Noise - Residential,BRONX,DEP,Closed,10,2023-11-21
INC504351,2023-05-23 16:54:00,2023-06-02 16:54:00,Noise - Residential,BROOKLYN,DSNY,Open,10,2023-05-23
INC504352,2023-02-18 11:49:00,2023-02-20 11:49:00,Blocked Driveway,BRONX,DOT,Pending,2,2023-02-18
INC504353,2023-10-06 10:46:00,2023-10-08 10:46:00,Noise - Residential,STATEN ISLAND,NYC 311,Closed,2,2023-10-06
INC504354,2023-06-16 00:59:00,2023-06-21 00:59:00,Blocked Driveway,BROOKLYN,DOT,Open,5,2023-06-16
INC504355,2023-11-09 06:21:00,2023-11-12 06:21:00,Noise - Residential,BROOKLYN,DOT,Closed,3,2023-11-09
INC504356,2023-02-12 07:57:00,2023-02-19 07:57:00,Noise - Residential,STATEN ISLAND,DOB,Closed,7,2023-02-12
INC504357,2023-04-15 13:03:00,2023-04-20 13:03:00,Noise - Residential,BROOKLYN,DOT,Closed,5,2023-04-15
INC504358,2023-12-26 15:23:00,2023-12-29 15:23:00,Blocked Driveway,STATEN ISLAND,NYPD,Closed,3,2023-12-26
INC504359,2023-11-01 08:57:00,2023-11-02 08:57:00,Sewer,STATEN ISLAND,NYPD,Closed,1,2023-11-01
INC504360,2023-10-30 15:47:00,2023-11-01 15:47:00,Street Light Condition,BROOKLYN,DEP,Closed,2,2023-10-30
INC504361,2023-08-02 23:25:00,2023-08-02 23:25:00,Blocked Driveway,MANHATTAN,NYC 311,Closed,0,2023-08-02
INC504362,2023-07-29 09:02:00,2023-07-29 09:02:00,Street Light Condition,QUEENS,NYPD,Pending,0,2023-07-29
INC504363,2023-09-29 20:57:00,2023-10-04 20:57:00,Rodent,QUEENS,DEP,Open,5,2023-09-29
INC504364,2023-11-19 17:59:00,2023-11-21 17:59:00,Illegal Parking,QUEENS,DEP,Closed,2,2023-11-19
INC504365,2023-03-15 06:47:00,2023-03-17 06:47:00,Blocked Driveway,STATEN ISLAND,NYC 311,Closed,2,2023-03-15
INC504366,2023-07-16 16:37:00,2023-07-16 16:37:00,Noise - Residential,BROOKLYN,DEP,Closed,0,2023-07-16
INC504367,2023-09-19 17:06:00,2023-09-26 17:06:00,Sewer,BRONX,DEP,Closed,7,2023-09-19
INC504368,2023-08-13 00:05:00,2023-08-18 00:05:00,Heat,QUEENS,DSNY,Closed,5,2023-08-13
INC504369,2023-01-13 16:25:00,2023-01-20 16:25:00,Street Light Condition,BRONX,DOT,Closed,7,2023-01-13
INC504370,2023-08-15 13:40:00,2023-08-29 13:40:00,Street Condition,BROOKLYN,DOB,Closed,14,2023-08-15
INC504371,2023-08-19 20:42:00,2023-08-21 20:42:00,Noise - Residential,QUEENS,DEP,Closed,2,2023-08-19
INC504372,2023-10-08 19:55:00,2023-10-09 19:55:00,Noise - Residential,BROOKLYN,DSNY,Closed,1,2023-10-08
INC504373,2023-08-23 15:40:00,2023-08-28 15:40:00,Heat,MANHATTAN,DEP,Pending,5,2023-08-23
INC504374,2023-02-09 16:28:00,2023-02-09 16:28:00,Rodent,QUEENS,DEP,Closed,0,2023-02-09
INC504375,2023-11-16 02:08:00,2023-11-16 02:08:00,Blocked Driveway,STATEN ISLAND,DSNY,Open,0,2023-11-16
INC504376,2023-03-12 19:55:00,2023-03-19 19:55:00,Water System,STATEN ISLAND,DOT,Closed,7,2023-03-12
INC504377,2023-01-21 23:21:00,2023-01-24 23:21:00,Rodent,QUEENS,DOT,Closed,3,2023-01-21
INC504378,2023-12-05 19:13:00,2023-12-05 19:13:00,Street Condition,QUEENS,DOB,Closed,0,2023-12-05
INC504379,2023-07-05 21:36:00,2023-07-06 21:36:00,Blocked Driveway,BRONX,DOT,Open,1,2023-07-05
INC504380,2023-10-18 11:05:00,2023-10-20 11:05:00,Blocked Driveway,BROOKLYN,DEP,Pending,2,2023-10-18
INC504381,2023-07-07 06:06:00,2023-07-09 06:06:00,Illegal Parking,MANHATTAN,DOT,Closed,2,2023-07-07
INC504382,2023-04-06 14:06:00,2023-04-07 14:06:00,Illegal Parking,QUEENS,DSNY,Closed,1,2023-04-06
INC504383,2023-01-04 08:28:00,2023-01-09 08:28:00,Blocked Driveway,QUEENS,DSNY,Closed,5,2023-01-04
INC504384,2023-01-30 14:50:00,2023-01-31 14:50:00,Illegal Parking,MANHATTAN,DEP,Closed,1,2023-01-30
INC504385,2023-06-06 07:29:00,2023-06-09 07:29:00,Noise - Residential,BRONX,DSNY,Closed,3,2023-06-06
INC504386,2023-11-11 21:42:00,2023-11-25 21:42:00,Street Light Condition,STATEN ISLAND,DEP,Pending,14,2023-11-11
INC504387,2023-03-30 12:03:00,2023-04-13 12:03:00,Illegal Parking,BROOKLYN,DSNY,Closed,14,2023-03-30
INC504388,2023-12-06 01:38:00,2023-12-06 01:38:00,Derelict Vehicle,BRONX,DSNY,Pending,0,2023-12-06
INC504389,2023-12-28 12:32:00,2024-01-07 12:32:00,Rodent,BRONX,DOB,Closed,10,2023-12-28
INC504390,2023-04-22 06:12:00,2023-04-22 06:12:00,Blocked Driveway,MANHATTAN,DOT,Closed,0,2023-04-22
INC504391,2023-11-27 07:34:00,2023-11-28 07:34:00,Street Condition,MANHATTAN,DOB,Closed,1,2023-11-27
INC504392,2023-04-12 04:55:00,2023-04-13 04:55:00,Street Condition,BROOKLYN,DOT,Closed,1,2023-04-12
INC504393,2023-09-06 20:57:00,2023-09-06 20:57:00,Street Condition,MANHATTAN,NYPD,Closed,0,2023-09-06
INC504394,2023-06-02 22:09:00,2023-06-12 22:09:00,Street Condition,BRONX,NYPD,Closed,10,2023-06-02
INC504395,2023-08-28 02:09:00,2023-09-02 02:09:00,Derelict Vehicle,MANHATTAN,DEP,Open,5,2023-08-28
INC504396,2023-08-21 10:36:00,2023-08-21 10:36:00,Water System,BRONX,DOB,Closed,0,2023-08-21
INC504397,2023-08-16 01:21:00,2023-08-17 01:21:00,Illegal Parking,MANHATTAN,DOT,Closed,1,2023-08-16
INC504398,2023-06-20 07:56:00,2023-06-21 07:56:00,Street Condition,BROOKLYN,NYC 311,Closed,1,2023-06-20
INC504399,2023-11-04 09:49:00,2023-11-09 09:49:00,Heat,BROOKLYN,DSNY,Closed,5,2023-11-04
INC504400,2023-04-26 18:48:00,2023-04-27 18:48:00,Noise - Residential,MANHATTAN,DSNY,Open,1,2023-04-26
INC504401,2023-02-23 02:42:00,2023-03-09 02:42:00,Street Condition,MANHATTAN,DOT,Closed,14,2023-02-23
INC504402,2023-08-19 04:09:00,2023-08-20 04:09:00,Noise - Residential,MANHATTAN,DSNY,Closed,1,2023-08-19
INC504403,2023-05-03 16:56:00,2023-05-10 16:56:00,Rodent,BRONX,DOB,Closed,7,2023-05-03
INC504404,2023-10-25 00:55:00,2023-10-28 00:55:00,Illegal Parking,STATEN ISLAND,DOB,Closed,3,2023-10-25
INC504405,2023-10-17 04:19:00,2023-10-22 04:19:00,Street Condition,BROOKLYN,DOT,Pending,5,2023-10-17
INC504406,2023-04-06 18:14:00,2023-04-07 18:14:00,Noise - Residential,MANHATTAN,NYPD,Closed,1,2023-04-06
INC504407,2023-10-08 19:25:00,2023-10-15 19:25:00,Noise - Residential,BRONX,DOT,Closed,7,2023-10-08
INC504408,2023-01-25 10:01:00,2023-02-01 10:01:00,Blocked Driveway,BROOKLYN,DEP,Closed,7,2023-01-25
INC504409,2023-02-28 09:40:00,2023-03-10 09:40:00,Illegal Parking,QUEENS,NYC 311,Open,10,2023-02-28
INC504410,2023-01-26 17:38:00,2023-02-05 17:38:00,Noise - Residential,BRONX,NYPD,Closed,10,2023-01-26
INC504411,2023-09-09 09:17:00,2023-09-10 09:17:00,Illegal Parking,BROOKLYN,DSNY,Closed,1,2023-09-09
INC504412,2023-05-12 17:36:00,2023-05-13 17:36:00,Blocked Driveway,QUEENS,DOT,Closed,1,2023-05-12
INC504413,2023-03-01 21:01:00,2023-03-01 21:01:00,Blocked Driveway,BROOKLYN,DEP,Closed,0,2023-03-01
INC504414,2023-07-26 10:57:00,2023-07-27 10:57:00,Heat,STATEN ISLAND,DOB,Closed,1,2023-07-26
INC504415,2023-12-22 11:06:00,2023-12-25 11:06:00,Street Condition,BROOKLYN,NYPD,Closed,3,2023-12-22
INC504416,2023-09-24 12:21:00,2023-10-04 12:21:00,Blocked Driveway,QUEENS,DEP,Closed,10,2023-09-24
INC504417,2023-09-15 04:23:00,2023-09-17 04:23:00,Street Condition,MANHATTAN,DEP,Closed,2,2023-09-15
INC504418,2023-11-24 13:20:00,2023-11-24 13:20:00,Street Condition,STATEN ISLAND,DSNY,Pending,0,2023-11-24
INC504419,2023-06-20 03:34:00,2023-06-21 03:34:00,Rodent,MANHATTAN,DOB,Closed,1,2023-06-20
INC504420,2023-09-10 23:01:00,2023-09-24 23:01:00,Heat,MANHATTAN,NYPD,Closed,14,2023-09-10
INC504421,2023-02-04 17:46:00,2023-02-04 17:46:00,Street Condition,MANHATTAN,DOT,Closed,0,2023-02-04
INC504422,2023-01-20 11:34:00,2023-01-23 11:34:00,Noise - Residential,STATEN ISLAND,NYPD,Open,3,2023-01-20
INC504423,2023-08-19 08:35:00,2023-08-21 08:35:00,Noise - Residential,MANHATTAN,DEP,Closed,2,2023-08-19
INC504424,2023-11-11 22:14:00,2023-11-11 22:14:00,Blocked Driveway,BRONX,NYC 311,Open,0,2023-11-11
INC504425,2023-06-02 01:36:00,2023-06-04 01:36:00,Noise - Residential,QUEENS,DEP,Closed,2,2023-06-02
INC504426,2023-12-18 01:33:00,2023-12-25 01:33:00,Rodent,BRONX,DOT,Closed,7,2023-12-18
INC504427,2023-06-19 02:09:00,2023-06-22 02:09:00,Street Light Condition,MANHATTAN,DSNY,Closed,3,2023-06-19
INC504428,2023-02-13 08:53:00,2023-02-16 08:53:00,Blocked Driveway,BROOKLYN,DEP,Closed,3,2023-02-13
INC504429,2023-04-05 15:15:00,2023-04-05 15:15:00,Water System,BROOKLYN,DOT,Open,0,2023-04-05
INC504430,2023-01-29 13:56:00,2023-02-03 13:56:00,Heat,MANHATTAN,NYC 311,Closed,5,2023-01-29
INC504431,2023-01-06 06:01:00,2023-01-06 06:01:00,Illegal Parking,BROOKLYN,DOB,Closed,0,2023-01-06
INC504432,2023-05-29 02:53:00,2023-05-30 02:53:00,Sewer,BROOKLYN,DOB,Open,1,2023-05-29
INC504433,2023-03-20 15:58:00,2023-04-03 15:58:00,Illegal Parking,BROOKLYN,DOT,Open,14,2023-03-20
INC504434,2023-12-31 12:25:00,2024-01-03 12:25:00,Rodent,STATEN ISLAND,DSNY,Closed,3,2023-12-31
INC504435,2023-03-16 04:12:00,2023-03-17 04:12:00,Street Light Condition,MANHATTAN,DOB,Open,1,2023-03-16
INC504436,2023-09-09 13:06:00,2023-09-14 13:06:00,Street Condition,BROOKLYN,DOB,Open,5,2023-09-09
INC504437,2023-09-26 15:30:00,2023-09-27 15:30:00,Street Light Condition,MANHATTAN,NYC 311,Closed,1,2023-09-26
INC504438,2023-07-29 01:49:00,2023-08-01 01:49:00,Noise - Residential,STATEN ISLAND,NYPD,Pending,3,2023-07-29
INC504439,2023-02-06 09:13:00,2023-02-16 09:13:00,Street Light Condition,BROOKLYN,NYC 311,Closed,10,2023-02-06
INC504440,2023-04-04 02:27:00,2023-04-14 02:27:00,Blocked Driveway,STATEN ISLAND,DOT,Closed,10,2023-04-04
INC504441,2023-09-07 01:48:00,2023-09-07 01:48:00,Illegal Parking,QUEENS,DOT,Pending,0,2023-09-07
INC504442,2023-07-27 00:35:00,2023-07-30 00:35:00,Street Condition,BROOKLYN,DEP,Closed,3,2023-07-27
INC504443,2023-07-17 00:08:00,2023-07-24 00:08:00,Derelict Vehicle,STATEN ISLAND,DSNY,Open,7,2023-07-17
INC504444,2023-12-26 12:08:00,2023-12-26 12:08:00,Street Light Condition,MANHATTAN,NYPD,Closed,0,2023-12-26
INC504445,2023-05-20 00:54:00,2023-05-20 00:54:00,Illegal Parking,STATEN ISLAND,DOB,Closed,0,2023-05-20
INC504446,2023-11-26 15:25:00,2023-11-27 15:25:00,Noise - Residential,BROOKLYN,DSNY,Closed,1,2023-11-26
INC504447,2023-02-26 20:35:00,2023-03-01 20:35:00,Illegal Parking,QUEENS,NYPD,Closed,3,2023-02-26
INC504448,2023-02-03 12:41:00,2023-02-10 12:41:00,Street Light Condition,STATEN ISLAND,DOB,Closed,7,2023-02-03
INC504449,2023-05-23 07:44:00,2023-05-26 07:44:00,Street Condition,BROOKLYN,DOT,Pending,3,2023-05-23
INC504450,2023-04-09 08:03:00,2023-04-12 08:03:00,Blocked Driveway,BRONX,NYC 311,Closed,3,2023-04-09
INC504451,2023-11-06 17:45:00,2023-11-09 17:45:00,Street Condition,STATEN ISLAND,DOT,Pending,3,2023-11-06
INC504452,2023-04-18 21:24:00,2023-04-21 21:24:00,Water System,BROOKLYN,DEP,Closed,3,2023-04-18
INC504453,2023-03-17 05:15:00,2023-03-18 05:15:00,Heat,BRONX,DSNY,Closed,1,2023-03-17
INC504454,2023-05-22 00:57:00,2023-05-27 00:57:00,Illegal Parking,BROOKLYN,DEP,Closed,5,2023-05-22
INC504455,2023-05-28 03:09:00,2023-05-28 03:09:00,Noise - Residential,BRONX,DOT,Closed,0,2023-05-28
INC504456,2023-10-21 15:27:00,2023-10-21 15:27:00,Derelict Vehicle,BRONX,DSNY,Closed,0,2023-10-21
INC504457,2023-11-09 06:32:00,2023-11-16 06:32:00,Street Light Condition,STATEN ISLAND,NYC 311,Closed,7,2023-11-09
INC504458,2023-05-29 21:39:00,2023-05-31 21:39:00,Street Condition,STATEN ISLAND,DOB,Closed,2,2023-05-29
INC504459,2023-09-03 21:01:00,2023-09-10 21:01:00,Blocked Driveway,QUEENS,DSNY,Open,7,2023-09-03
INC504460,2023-12-18 01:03:00,2023-12-21 01:03:00,Noise - Residential,BRONX,DOT,Closed,3,2023-12-18
INC504461,2023-06-19 07:53:00,2023-06-19 07:53:00,Illegal Parking,BRONX,DOT,Open,0,2023-06-19
INC504462,2023-03-13 23:36:00,2023-03-15 23:36:00,Blocked Driveway,BROOKLYN,NYPD,Open,2,2023-03-13
INC504463,2023-03-09 23:35:00,2023-03-14 23:35:00,Noise - Residential,BRONX,DEP,Closed,5,2023-03-09
INC504464,2023-09-14 05:24:00,2023-09-17 05:24:00,Illegal Parking,MANHATTAN,DOT,Closed,3,2023-09-14
INC504465,2023-11-24 16:18:00,2023-11-26 16:18:00,Street Condition,QUEENS,DOB,Open,2,2023-11-24
INC504466,2023-03-26 06:08:00,2023-03-27 06:08:00,Street Light Condition,STATEN ISLAND,DSNY,Pending,1,2023-03-26
INC504467,2023-09-22 02:02:00,2023-09-22 02:02:00,Derelict Vehicle,MANHATTAN,DEP,Closed,0,2023-09-22
INC504468,2023-11-23 06:40:00,2023-11-23 06:40:00,Street Condition,MANHATTAN,NYPD,Closed,0,2023-11-23
INC504469,2023-08-11 03:21:00,2023-08-11 03:21:00,Street Light Condition,QUEENS,NYPD,Closed,0,2023-08-11
INC504470,2023-01-02 11:53:00,2023-01-05 11:53:00,Noise - Residential,QUEENS,DOT,Closed,3,2023-01-02
INC504471,2023-09-22 06:04:00,2023-10-06 06:04:00,Noise - Residential,MANHATTAN,NYPD,Closed,14,2023-09-22
INC504472,2023-12-09 18:39:00,2023-12-16 18:39:00,Noise - Residential,BRONX,NYC 311,Closed,7,2023-12-09
INC504473,2023-08-06 16:00:00,2023-08-09 16:00:00,Noise - Residential,BROOKLYN,NYC 311,Closed,3,2023-08-06
INC504474,2023-03-14 20:44:00,2023-03-24 20:44:00,Blocked Driveway,STATEN ISLAND,DOB,Pending,10,2023-03-14
INC504475,2023-12-04 20:40:00,2023-12-11 20:40:00,Noise - Residential,QUEENS,DOB,Closed,7,2023-12-04
INC504476,2023-11-19 03:16:00,2023-11-24 03:16:00,Street Light Condition,QUEENS,DSNY,Closed,5,2023-11-19
INC504477,2023-01-04 05:09:00,2023-01-04 05:09:00,Noise - Residential,STATEN ISLAND,DEP,Closed,0,2023-01-04
INC504478,2023-01-20 03:57:00,2023-01-30 03:57:00,Noise - Residential,BRONX,DOT,Pending,10,2023-01-20
INC504479,2023-12-08 21:50:00,2023-12-08 21:50:00,Water System,STATEN ISLAND,DEP,Open,0,2023-12-08
INC504480,2023-05-08 21:58:00,2023-05-10 21:58:00,Blocked Driveway,STATEN ISLAND,DOB,Closed,2,2023-05-08
INC504481,2023-11-12 17:44:00,2023-11-15 17:44:00,Street Condition,MANHATTAN,DOT,Closed,3,2023-11-12
INC504482,2023-08-30 01:38:00,2023-09-01 01:38:00,Illegal Parking,QUEENS,NYC 311,Closed,2,2023-08-30
INC504483,2023-06-17 18:43:00,2023-06-20 18:43:00,Noise - Residential,QUEENS,NYC 311,Closed,3,2023-06-17
INC504484,2023-01-23 22:51:00,2023-01-30 22:51:00,Noise - Residential,MANHATTAN,NYPD,Closed,7,2023-01-23
INC504485,2023-01-27 20:23:00,2023-01-29 20:23:00,Derelict Vehicle,BROOKLYN,DSNY,Closed,2,2023-01-27
INC504486,2023-04-15 05:46:00,2023-04-18 05:46:00,Noise - Residential,STATEN ISLAND,NYC 311,Open,3,2023-04-15
INC504487,2023-07-15 21:24:00,2023-07-25 21:24:00,Rodent,MANHATTAN,DEP,Closed,10,2023-07-15
INC504488,2023-12-26 16:13:00,2023-12-29 16:13:00,Noise - Residential,QUEENS,DEP,Open,3,2023-12-26
INC504489,2023-06-21 13:12:00,2023-07-01 13:12:00,Illegal Parking,BROOKLYN,DOT,Closed,10,2023-06-21
INC504490,2023-06-23 07:35:00,2023-07-03 07:35:00,Noise - Residential,BRONX,DOT,Closed,10,2023-06-23
INC504491,2023-07-20 04:32:00,2023-07-22 04:32:00,Noise - Residential,STATEN ISLAND,DOT,Closed,2,2023-07-20
INC504492,2023-04-14 03:02:00,2023-04-24 03:02:00,Noise - Residential,QUEENS,DOB,Closed,10,2023-04-14
INC504493,2023-06-23 12:56:00,2023-06-24 12:56:00,Street Condition,BRONX,DOB,Open,1,2023-06-23
INC504494,2023-01-17 07:04:00,2023-01-20 07:04:00,Heat,BRONX,DOB,Closed,3,2023-01-17
INC504495,2023-03-23 22:02:00,2023-03-28 22:02:00,Street Light Condition,MANHATTAN,DOT,Closed,5,2023-03-23
INC504496,2023-07-01 14:52:00,2023-07-01 14:52:00,Water System,BROOKLYN,DEP,Closed,0,2023-07-01
INC504497,2023-02-22 17:12:00,2023-02-23 17:12:00,Street Condition,BROOKLYN,DEP,Closed,1,2023-02-22
INC504498,2023-10-23 19:09:00,2023-10-25 19:09:00,Water System,MANHATTAN,NYPD,Pending,2,2023-10-23
INC504499,2023-05-21 19:01:00,2023-05-23 19:01:00,Blocked Driveway,QUEENS,NYPD,Closed,2,2023-05-21
INC504500,2023-11-16 09:31:00,2023-11-30 09:31:00,Noise - Residential,MANHATTAN,DOB,Open,14,2023-11-16
INC504501,2023-10-14 08:30:00,2023-10-24 08:30:00,Street Light Condition,STATEN ISLAND,NYC 311,Closed,10,2023-10-14
INC504502,2023-03-08 07:54:00,2023-03-09 07:54:00,Street Condition,MANHATTAN,NYC 311,Open,1,2023-03-08
INC504503,2023-09-26 22:11:00,2023-10-06 22:11:00,Noise - Residential,STATEN ISLAND,NYPD,Closed,10,2023-09-26
INC504504,2023-10-06 15:48:00,2023-10-08 15:48:00,Noise - Residential,BRONX,NYPD,Closed,2,2023-10-06
INC504505,2023-06-24 19:47:00,2023-07-04 19:47:00,Street Condition,BROOKLYN,NYC 311,Closed,10,2023-06-24
INC504506,2023-07-02 02:25:00,2023-07-04 02:25:00,Sewer,MANHATTAN,NYPD,Closed,2,2023-07-02
INC504507,2023-03-05 10:05:00,2023-03-05 10:05:00,Illegal Parking,BRONX,NYPD,Closed,0,2023-03-05
INC504508,2023-02-10 10:17:00,2023-02-15 10:17:00,Heat,BRONX,DEP,Closed,5,2023-02-10
INC504509,2023-11-21 04:06:00,2023-11-28 04:06:00,Blocked Driveway,MANHATTAN,DEP,Closed,7,2023-11-21
INC504510,2023-08-09 11:44:00,2023-08-16 11:44:00,Rodent,MANHATTAN,NYC 311,Closed,7,2023-08-09
INC504511,2023-07-13 11:27:00,2023-07-20 11:27:00,Rodent,QUEENS,DSNY,Closed,7,2023-07-13
INC504512,2023-02-02 10:38:00,2023-02-09 10:38:00,Street Condition,STATEN ISLAND,DSNY,Pending,7,2023-02-02
INC504513,2023-04-27 22:17:00,2023-04-29 22:17:00,Street Condition,MANHATTAN,NYPD,Closed,2,2023-04-27
INC504514,2023-11-19 08:15:00,2023-11-26 08:15:00,Street Light Condition,BRONX,NYC 311,Closed,7,2023-11-19
INC504515,2023-03-29 16:23:00,2023-03-29 16:23:00,Illegal Parking,BROOKLYN,DOT,Closed,0,2023-03-29
INC504516,2023-02-03 09:36:00,2023-02-08 09:36:00,Noise - Residential,BRONX,DOB,Closed,5,2023-02-03
INC504517,2023-01-27 22:09:00,2023-01-30 22:09:00,Heat,QUEENS,DSNY,Closed,3,2023-01-27
INC504518,2023-05-26 12:37:00,2023-05-26 12:37:00,Street Light Condition,MANHATTAN,DOT,Closed,0,2023-05-26
INC504519,2023-11-17 20:32:00,2023-11-22 20:32:00,Noise - Residential,BRONX,DEP,Open,5,2023-11-17
INC504520,2023-11-20 20:19:00,2023-11-30 20:19:00,Derelict Vehicle,BROOKLYN,DSNY,Closed,10,2023-11-20
INC504521,2023-12-10 08:31:00,2023-12-11 08:31:00,Blocked Driveway,QUEENS,DEP,Open,1,2023-12-10
INC504522,2023-10-17 09:44:00,2023-10-19 09:44:00,Street Condition,BROOKLYN,DSNY,Open,2,2023-10-17
INC504523,2023-12-22 13:59:00,2024-01-01 13:59:00,Street Condition,QUEENS,DOB,Closed,10,2023-12-22
INC504524,2023-10-14 10:12:00,2023-10-17 10:12:00,Street Condition,MANHATTAN,DOT,Closed,3,2023-10-14
INC504525,2023-09-01 09:50:00,2023-09-11 09:50:00,Street Light Condition,QUEENS,DEP,Pending,10,2023-09-01
INC504526,2023-06-27 00:00:00,2023-06-30 00:00:00,Street Condition,STATEN ISLAND,NYPD,Closed,3,2023-06-27
INC504527,2023-07-07 17:58:00,2023-07-07 17:58:00,Sewer,BROOKLYN,DEP,Closed,0,2023-07-07
INC504528,2023-06-19 19:54:00,2023-06-20 19:54:00,Sewer,QUEENS,DOB,Closed,1,2023-06-19
INC504529,2023-09-01 17:33:00,2023-09-06 17:33:00,Street Light Condition,STATEN ISLAND,DEP,Closed,5,2023-09-01
INC504530,2023-02-19 09:14:00,2023-02-20 09:14:00,Heat,QUEENS,NYC 311,Closed,1,2023-02-19
INC504531,2023-09-07 06:08:00,2023-09-09 06:08:00,Rodent,BRONX,NYC 311,Closed,2,2023-09-07
INC504532,2023-09-03 05:36:00,2023-09-06 05:36:00,Blocked Driveway,BRONX,NYC 311,Closed,3,2023-09-03
INC504533,2023-04-15 06:02:00,2023-04-25 06:02:00,Illegal Parking,STATEN ISLAND,DOT,Closed,10,2023-04-15
INC504534,2023-08-14 16:23:00,2023-08-17 16:23:00,Blocked Driveway,BROOKLYN,NYC 311,Closed,3,2023-08-14
INC504535,2023-10-27 15:51:00,2023-10-27 15:51:00,Street Condition,MANHATTAN,DSNY,Closed,0,2023-10-27
INC504536,2023-12-27 14:59:00,2024-01-10 14:59:00,Noise - Residential,MANHATTAN,DSNY,Closed,14,2023-12-27
INC504537,2023-06-22 02:50:00,2023-07-02 02:50:00,Blocked Driveway,QUEENS,DEP,Closed,10,2023-06-22
