unique_key,created_date,closed_date,complaint_type,borough,agency,status
INC504672,2023-04-02 19:25:00,2023-04-07 19:25:00,Sewer,QUEENS,DEP,Open
INC504673,2023-01-25 07:57:00,2023-01-30 07:57:00,Illegal Parking,QUEENS,DOB,Closed
INC504674,2023-05-05 03:40:00,2023-05-05 03:40:00,Derelict Vehicle,STATEN ISLAND,DOB,Closed
INC504675,2023-03-14 07:36:00,2023-03-19 07:36:00,Noise - Residential,STATEN ISLAND,DOT,Closed
INC504676,2023-02-14 13:43:00,2023-02-17 13:43:00,Derelict Vehicle,MANHATTAN,DSNY,Closed
INC504677,2023-09-26 21:02:00,2023-10-03 21:02:00,Blocked Driveway,BRONX,NYC 311,Closed
INC504678,2023-01-13 11:55:00,2023-01-13 11:55:00,Heat,STATEN ISLAND,DOB,Closed
INC504679,2023-09-08 03:16:00,2023-09-11 03:16:00,Derelict Vehicle,BROOKLYN,DOT,Closed
INC504680,2023-04-08 11:28:00,2023-04-08 11:28:00,Street Condition,STATEN ISLAND,DOB,Closed
INC504681,2023-11-07 22:14:00,2023-11-08 22:14:00,Street Condition,BROOKLYN,DOB,Closed
INC504682,2023-09-13 18:52:00,2023-09-15 18:52:00,Illegal Parking,STATEN ISLAND,DSNY,Closed
INC504683,2023-10-07 05:02:00,2023-10-09 05:02:00,Noise - Residential,BRONX,DOT,Closed
INC504684,2023-05-19 06:50:00,2023-05-19 06:50:00,Street Light Condition,BRONX,DOT,Closed
INC504685,2023-12-30 18:04:00,2024-01-04 18:04:00,Street Condition,MANHATTAN,NYPD,Closed
INC504686,2023-10-26 00:25:00,2023-11-05 00:25:00,Street Condition,STATEN ISLAND,DSNY,Closed
INC504687,2023-06-29 17:40:00,2023-07-02 17:40:00,Street Condition,STATEN ISLAND,DOB,Closed
INC504688,2023-10-21 09:56:00,2023-10-26 09:56:00,Noise - Residential,STATEN ISLAND,NYPD,Pending
INC504689,2023-09-17 01:58:00,2023-09-27 01:58:00,Noise - Residential,MANHATTAN,NYPD,Closed
INC504690,2023-05-27 03:27:00,2023-06-01 03:27:00,Noise - Residential,BROOKLYN,DOT,Closed
INC504691,2023-06-30 07:27:00,2023-07-10 07:27:00,Illegal Parking,MANHATTAN,DEP,Pending
INC504692,2023-04-28 14:16:00,2023-04-29 14:16:00,Noise - Residential,MANHATTAN,DOB,Open
INC504693,2023-03-27 19:44:00,2023-03-28 19:44:00,Noise - Residential,BRONX,DOB,Closed
INC504694,2023-03-12 04:06:00,2023-03-12 04:06:00,Rodent,STATEN ISLAND,DSNY,Closed
INC504695,2023-11-19 14:47:00,2023-11-29 14:47:00,Rodent,STATEN ISLAND,DOB,Closed
INC504696,2023-07-17 15:10:00,2023-07-22 15:10:00,Noise - Residential,MANHATTAN,NYC 311,Closed
INC504697,2023-09-19 03:01:00,2023-09-20 03:01:00,Noise - Residential,QUEENS,DOT,Open
INC504698,2023-12-02 01:17:00,2023-12-05 01:17:00,Heat,MANHATTAN,DSNY,Open
INC504699,2023-03-29 07:20:00,2023-04-01 07:20:00,Sewer,QUEENS,NYC 311,Closed
INC504700,2023-04-23 03:27:00,2023-04-24 03:27:00,Street Condition,BROOKLYN,DOB,Closed
INC504701,2023-07-29 07:09:00,2023-07-30 07:09:00,Street Condition,QUEENS,NYPD,Closed
INC504702,2023-11-16 20:29:00,2023-11-16 20:29:00,Derelict Vehicle,STATEN ISLAND,DOT,Pending
INC504703,2023-05-31 07:48:00,2023-05-31 07:48:00,Illegal Parking,BRONX,DSNY,Closed
INC504704,2023-09-17 01:39:00,2023-09-22 01:39:00,Derelict Vehicle,BRONX,NYC 311,Open
INC504705,2023-05-09 18:46:00,2023-05-09 18:46:00,Illegal Parking,BRONX,DSNY,Closed
INC504706,2023-09-01 01:02:00,2023-09-08 01:02:00,Sewer,MANHATTAN,DSNY,Closed
INC504707,2023-11-14 02:41:00,2023-11-16 02:41:00,Sewer,BRONX,NYPD,Closed
INC504708,2023-04-25 22:22:00,2023-04-27 22:22:00,Illegal Parking,BROOKLYN,NYPD,Closed
INC504709,2023-11-11 08:53:00,2023-11-18 08:53:00,Derelict Vehicle,BROOKLYN,DEP,Closed
INC504710,2023-02-21 06:06:00,2023-02-23 06:06:00,Rodent,MANHATTAN,NYC 311,Closed
INC504711,2023-09-22 06:43:00,2023-09-22 06:43:00,Blocked Driveway,QUEENS,DOB,Open
INC504712,2023-07-24 01:53:00,2023-07-26 01:53:00,Sewer,BROOKLYN,DSNY,Closed
INC504713,2023-04-03 09:23:00,2023-04-03 09:23:00,Illegal Parking,BRONX,DOT,Closed
INC504714,2023-10-26 19:43:00,2023-10-29 19:43:00,Noise - Residential,BRONX,DSNY,Closed
INC504715,2023-06-26 01:30:00,2023-07-03 01:30:00,Heat,MANHATTAN,DOB,Closed
INC504716,2023-06-10 08:29:00,2023-06-10 08:29:00,Illegal Parking,BROOKLYN,DOT,Closed
INC504717,2023-05-09 19:45:00,2023-05-10 19:45:00,Street Condition,STATEN ISLAND,NYPD,Closed
INC504718,2023-05-14 04:16:00,2023-05-17 04:16:00,Noise - Residential,BROOKLYN,DOB,Closed
INC504719,2023-03-07 03:08:00,2023-03-07 03:08:00,Illegal Parking,QUEENS,DOB,Open
INC504720,2023-06-21 16:03:00,2023-06-23 16:03:00,Noise - Residential,BRONX,NYPD,Closed
INC504721,2023-07-27 00:16:00,2023-07-29 00:16:00,Noise - Residential,QUEENS,NYC 311,Pending
INC504722,2023-02-17 21:56:00,2023-02-17 21:56:00,Illegal Parking,BRONX,DOB,Closed
INC504723,2023-07-11 07:58:00,2023-07-11 07:58:00,Illegal Parking,MANHATTAN,DOB,Open
INC504724,2023-11-20 18:56:00,2023-11-25 18:56:00,Street Condition,BROOKLYN,DOB,Closed
INC504725,2023-11-25 11:55:00,2023-11-30 11:55:00,Blocked Driveway,BROOKLYN,DSNY,Closed
INC504726,2023-08-18 18:40:00,2023-08-21 18:40:00,Heat,BRONX,DSNY,Closed
INC504727,2023-12-05 16:23:00,2023-12-12 16:23:00,Street Condition,BROOKLYN,NYPD,Open
INC504728,2023-05-10 06:15:00,2023-05-12 06:15:00,Illegal Parking,BROOKLYN,NYPD,Open
INC504729,2023-09-14 17:20:00,2023-09-14 17:20:00,Rodent,QUEENS,DEP,Pending
INC504730,2023-12-02 18:30:00,2023-12-05 18:30:00,Derelict Vehicle,BROOKLYN,NYPD,Open
INC504731,2023-01-24 14:34:00,2023-01-24 14:34:00,Illegal Parking,BROOKLYN,NYPD,Closed
INC504732,2023-12-03 00:47:00,2023-12-06 00:47:00,Illegal Parking,MANHATTAN,NYPD,Closed
INC504733,2023-07-16 08:30:00,2023-07-17 08:30:00,Noise - Residential,MANHATTAN,DOB,Closed
INC504734,2023-03-17 03:29:00,2023-03-17 03:29:00,Water System,BROOKLYN,NYPD,Pending
INC504735,2023-08-30 23:17:00,2023-08-31 23:17:00,Street Condition,BROOKLYN,DEP,Closed
INC504736,2023-05-02 21:08:00,2023-05-16 21:08:00,Water System,MANHATTAN,DOB,Open
INC504737,2023-03-14 10:25:00,2023-03-28 10:25:00,Water System,STATEN ISLAND,NYC 311,Closed
INC504738,2023-12-01 11:16:00,2023-12-04 11:16:00,Illegal Parking,BRONX,DOB,Pending
INC504739,2023-02-11 20:06:00,2023-02-16 20:06:00,Street Condition,MANHATTAN,DSNY,Open
INC504740,2023-11-29 22:52:00,2023-12-02 22:52:00,Blocked Driveway,MANHATTAN,NYPD,Closed
INC504741,2023-12-05 10:01:00,2023-12-06 10:01:00,Noise - Residential,BRONX,DSNY,Closed
INC504742,2023-09-22 10:13:00,2023-09-22 10:13:00,Noise - Residential,BRONX,DOB,Closed
INC504743,2023-05-25 04:23:00,2023-06-04 04:23:00,Noise - Residential,MANHATTAN,DOB,Open
INC504744,2023-12-31 12:20:00,2024-01-03 12:20:00,Illegal Parking,BRONX,DSNY,Closed
INC504745,2023-11-03 07:37:00,2023-11-05 07:37:00,Illegal Parking,BROOKLYN,NYC 311,Closed
INC504746,2023-10-04 04:56:00,2023-10-04 04:56:00,Heat,STATEN ISLAND,NYPD,Closed
INC504747,2023-09-26 23:29:00,2023-10-01 23:29:00,Derelict Vehicle,QUEENS,NYC 311,Closed
INC504748,2023-08-08 04:41:00,2023-08-18 04:41:00,Water System,STATEN ISLAND,DEP,Closed
INC504749,2023-07-21 16:21:00,2023-07-22 16:21:00,Water System,QUEENS,DOT,Closed
INC504750,2023-05-21 14:06:00,2023-05-23 14:06:00,Illegal Parking,BRONX,DSNY,Closed
INC504751,2023-03-28 21:15:00,2023-04-02 21:15:00,Street Light Condition,BRONX,DOT,Open
INC504752,2023-12-20 09:34:00,2023-12-25 09:34:00,Heat,BRONX,DOT,Closed
INC504753,2023-01-02 12:35:00,2023-01-02 12:35:00,Street Light Condition,BROOKLYN,NYPD,Closed
INC504754,2023-01-17 05:13:00,2023-01-22 05:13:00,Noise - Residential,QUEENS,NYC 311,Open
INC504755,2023-06-01 01:25:00,2023-06-01 01:25:00,Noise - Residential,MANHATTAN,DEP,Open
INC504756,2023-08-17 01:29:00,2023-08-17 01:29:00,Water System,QUEENS,DOT,Pending
INC504757,2023-01-31 07:44:00,2023-02-01 07:44:00,Blocked Driveway,BROOKLYN,DOT,Open
INC504758,2023-05-23 11:37:00,2023-06-02 11:37:00,Noise - Residential,STATEN ISLAND,NYC 311,Closed
INC504759,2023-11-10 21:59:00,2023-11-15 21:59:00,Street Condition,QUEENS,NYC 311,Open
INC504760,2023-08-12 02:32:00,2023-08-26 02:32:00,Illegal Parking,QUEENS,DEP,Closed
INC504761,2023-11-29 11:40:00,2023-12-04 11:40:00,Noise - Residential,MANHATTAN,DSNY,Closed
INC504762,2023-03-20 21:12:00,2023-03-22 21:12:00,Heat,QUEENS,NYPD,Pending
INC504763,2023-07-11 21:11:00,2023-07-14 21:11:00,Rodent,MANHATTAN,DEP,Closed
INC504764,2023-02-12 17:38:00,2023-02-19 17:38:00,Heat,QUEENS,NYC 311,Closed
INC504765,2023-01-01 11:08:00,2023-01-06 11:08:00,Blocked Driveway,STATEN ISLAND,DSNY,Closed
INC504766,2023-04-07 16:17:00,2023-04-10 16:17:00,Illegal Parking,BROOKLYN,DOT,Closed
INC504767,2023-04-22 04:57:00,2023-04-27 04:57:00,Noise - Residential,QUEENS,DSNY,Closed
INC504768,2023-10-20 07:24:00,2023-10-27 07:24:00,Noise - Residential,MANHATTAN,DOB,Open
INC504769,2023-02-25 03:00:00,2023-02-26 03:00:00,Street Condition,BRONX,NYC 311,Closed
INC504770,2023-10-21 12:29:00,2023-10-23 12:29:00,Illegal Parking,QUEENS,DOB,Closed
INC504771,2023-11-27 15:01:00,2023-12-02 15:01:00,Illegal Parking,BROOKLYN,NYC 311,Closed
INC504772,2023-05-25 23:22:00,2023-06-01 23:22:00,Noise - Residential,MANHATTAN,DOB,Pending
INC504773,2023-12-24 12:50:00,2023-12-29 12:50:00,Illegal Parking,MANHATTAN,DOT,Closed
INC504774,2023-01-10 22:28:00,2023-01-12 22:28:00,Illegal Parking,QUEENS,NYPD,Closed
INC504775,2023-01-19 23:35:00,2023-01-24 23:35:00,Heat,BROOKLYN,DOT,Open
INC504776,2023-02-21 05:30:00,2023-02-22 05:30:00,Rodent,QUEENS,DOB,Pending
INC504777,2023-02-04 10:32:00,2023-02-11 10:32:00,Derelict Vehicle,MANHATTAN,NYC 311,Closed
INC504778,2023-05-01 16:52:00,2023-05-02 16:52:00,Illegal Parking,STATEN ISLAND,DOB,Pending
INC504779,2023-02-07 21:27:00,2023-02-10 21:27:00,Street Light Condition,QUEENS,DSNY,Closed
INC504780,2023-04-07 10:30:00,2023-04-21 10:30:00,Street Condition,MANHATTAN,DOT,Closed
INC504781,2023-07-15 15:06:00,2023-07-25 15:06:00,Illegal Parking,BROOKLYN,NYC 311,Closed
INC504782,2023-03-08 11:38:00,2023-03-08 11:38:00,Street Light Condition,QUEENS,NYC 311,Closed
INC504783,2023-05-01 20:59:00,2023-05-15 20:59:00,Blocked Driveway,MANHATTAN,DOB,Open
INC504784,2023-02-10 11:10:00,2023-02-17 11:10:00,Water System,BRONX,DSNY,Closed
INC504785,2023-12-11 14:06:00,2023-12-11 14:06:00,Illegal Parking,BROOKLYN,NYC 311,Closed
INC504786,2023-04-19 05:39:00,2023-04-22 05:39:00,Water System,BROOKLYN,DOT,Closed
INC504787,2023-08-09 04:23:00,2023-08-09 04:23:00,Water System,BRONX,DSNY,Closed
INC504788,2023-11-30 09:55:00,2023-12-01 09:55:00,Noise - Residential,QUEENS,DOT,Pending
INC504789,2023-01-01 12:33:00,2023-01-01 12:33:00,Noise - Residential,QUEENS,DOB,Open
INC504790,2023-12-27 17:41:00,2023-12-29 17:41:00,Rodent,BROOKLYN,DSNY,Closed
INC504791,2023-04-16 19:45:00,2023-04-18 19:45:00,Noise - Residential,BRONX,NYPD,Closed
INC504792,2023-04-22 21:00:00,2023-05-02 21:00:00,Street Light Condition,STATEN ISLAND,DSNY,Closed
INC504793,2023-04-29 03:11:00,2023-05-13 03:11:00,Heat,BROOKLYN,NYPD,Open
INC504794,2023-09-08 06:33:00,2023-09-18 06:33:00,Noise - Residential,BRONX,DOT,Open
INC504795,2023-11-10 21:46:00,2023-11-20 21:46:00,Illegal Parking,MANHATTAN,DEP,Closed
INC504796,2023-11-10 00:33:00,2023-11-10 00:33:00,Street Light Condition,BROOKLYN,NYC 311,Closed
INC504797,2023-12-31 17:46:00,2024-01-10 17:46:00,Noise - Residential,MANHATTAN,DSNY,Closed
INC504798,2023-04-14 06:58:00,2023-04-19 06:58:00,Blocked Driveway,BRONX,DEP,Closed
INC504799,2023-12-28 09:22:00,2023-12-31 09:22:00,Noise - Residential,BRONX,DOT,Open
INC504800,2023-08-27 06:37:00,2023-09-01 06:37:00,Street Condition,STATEN ISLAND,NYPD,Pending
INC504801,2023-11-17 08:07:00,2023-11-19 08:07:00,Illegal Parking,MANHATTAN,NYC 311,Closed
INC504802,2023-08-07 11:15:00,2023-08-10 11:15:00,Noise - Residential,MANHATTAN,NYC 311,Open
INC504803,2023-06-16 12:48:00,2023-06-21 12:48:00,Illegal Parking,MANHATTAN,DSNY,Closed
INC504804,2023-09-14 05:37:00,2023-09-21 05:37:00,Street Light Condition,BROOKLYN,DSNY,Open
INC504805,2023-01-30 09:26:00,2023-02-01 09:26:00,Noise - Residential,MANHATTAN,DOB,Pending
INC504806,2023-12-02 22:18:00,2023-12-05 22:18:00,Blocked Driveway,STATEN ISLAND,DSNY,Open
INC504807,2023-10-07 02:34:00,2023-10-10 02:34:00,Street Condition,BRONX,DOB,Closed
INC504808,2023-07-20 02:25:00,2023-07-30 02:25:00,Noise - Residential,MANHATTAN,DSNY,Pending
INC504809,2023-10-20 09:05:00,2023-10-22 09:05:00,Noise - Residential,MANHATTAN,DOB,Closed
INC504810,2023-04-12 03:26:00,2023-04-12 03:26:00,Blocked Driveway,QUEENS,DOB,Closed
INC504811,2023-08-23 14:11:00,2023-08-24 14:11:00,Illegal Parking,QUEENS,NYC 311,Open
INC504812,2023-09-24 04:05:00,2023-09-25 04:05:00,Noise - Residential,STATEN ISLAND,DEP,Open
INC504813,2023-06-05 23:41:00,2023-06-12 23:41:00,Noise - Residential,QUEENS,NYC 311,Closed
INC504814,2023-05-04 17:48:00,2023-05-04 17:48:00,Street Condition,MANHATTAN,DOT,Closed
INC504815,2023-02-05 16:28:00,2023-02-05 16:28:00,Water System,MANHATTAN,DEP,Closed
INC504816,2023-09-09 21:00:00,2023-09-09 21:00:00,Street Condition,STATEN ISLAND,DOB,Closed
INC504817,2023-09-24 13:58:00,2023-09-26 13:58:00,Water System,BRONX,NYPD,Closed
INC504818,2023-08-26 00:45:00,2023-08-26 00:45:00,Street Light Condition,BRONX,NYPD,Closed
INC504819,2023-01-13 23:10:00,2023-01-23 23:10:00,Heat,BRONX,DSNY,Closed
INC504820,2023-06-03 22:19:00,2023-06-03 22:19:00,Illegal Parking,BRONX,DOB,Closed
INC504821,2023-11-30 22:35:00,2023-12-03 22:35:00,Blocked Driveway,BROOKLYN,DSNY,Closed
INC504822,2023-03-02 22:59:00,2023-03-05 22:59:00,Street Condition,STATEN ISLAND,DEP,Closed
INC504823,2023-12-04 06:52:00,2023-12-05 06:52:00,Illegal Parking,QUEENS,NYC 311,Closed
INC504824,2023-09-01 14:37:00,2023-09-11 14:37:00,Blocked Driveway,MANHATTAN,NYPD,Closed
INC504825,2023-12-26 18:26:00,2023-12-31 18:26:00,Blocked Driveway,BRONX,DOT,Closed
INC504826,2023-08-02 15:55:00,2023-08-05 15:55:00,Illegal Parking,STATEN ISLAND,NYC 311,Closed
INC504827,2023-07-26 09:15:00,2023-07-26 09:15:00,Illegal Parking,BRONX,DEP,Closed
INC504828,2023-04-21 08:02:00,2023-04-22 08:02:00,Noise - Residential,BRONX,NYPD,Closed
INC504829,2023-11-01 16:32:00,2023-11-03 16:32:00,Street Condition,MANHATTAN,NYC 311,Closed
INC504830,2023-06-12 09:12:00,2023-06-15 09:12:00,Noise - Residential,BROOKLYN,DEP,Closed
INC504831,2023-11-29 21:10:00,2023-12-01 21:10:00,Rodent,STATEN ISLAND,DSNY,Closed
INC504832,2023-05-25 09:34:00,2023-05-25 09:34:00,Street Condition,MANHATTAN,DSNY,Open
INC504833,2023-10-04 11:18:00,2023-10-04 11:18:00,Illegal Parking,BROOKLYN,NYPD,Closed
INC504834,2023-04-14 22:01:00,2023-04-16 22:01:00,Water System,QUEENS,NYPD,Closed
INC504835,2023-04-28 05:52:00,2023-04-30 05:52:00,Heat,BROOKLYN,DOB,Closed
INC504836,2023-08-14 18:58:00,2023-08-24 18:58:00,Blocked Driveway,QUEENS,NYPD,Closed
INC504837,2023-01-16 19:53:00,2023-01-21 19:53:00,Illegal Parking,STATEN ISLAND,DSNY,Closed
INC504838,2023-05-25 04:45:00,2023-05-28 04:45:00,Street Light Condition,MANHATTAN,NYC 311,Closed
INC504839,2023-07-31 17:38:00,2023-08-02 17:38:00,Noise - Residential,BRONX,DOT,Closed
INC504840,2023-09-22 17:39:00,2023-10-02 17:39:00,Street Condition,QUEENS,NYPD,Closed
INC504841,2023-07-23 22:36:00,2023-08-02 22:36:00,Water System,MANHATTAN,DOT,Open
INC504842,2023-03-22 02:11:00,2023-04-05 02:11:00,Noise - Residential,BRONX,DOB,Closed
INC504843,2023-11-13 01:36:00,2023-11-15 01:36:00,Water System,BROOKLYN,NYC 311,Closed
INC504844,2023-12-05 16:24:00,2023-12-05 16:24:00,Noise - Residential,BRONX,NYPD,Pending
INC504845,2023-03-20 00:33:00,2023-03-23 00:33:00,Noise - Residential,MANHATTAN,NYPD,Open
INC504846,2023-03-18 22:13:00,2023-03-20 22:13:00,Noise - Residential,QUEENS,DOB,Open
INC504847,2023-02-08 03:28:00,2023-02-09 03:28:00,Street Condition,BRONX,NYPD,Pending
INC504848,2023-01-31 20:42:00,2023-02-05 20:42:00,Rodent,QUEENS,DSNY,Open
INC504849,2023-08-04 11:59:00,2023-08-06 11:59:00,Street Condition,BRONX,DSNY,Open
INC504850,2023-09-07 03:34:00,2023-09-07 03:34:00,Illegal Parking,BRONX,DEP,Closed
INC504851,2023-02-28 14:43:00,2023-03-02 14:43:00,Street Light Condition,BROOKLYN,DOB,Closed
INC504852,2023-11-01 04:13:00,2023-11-01 04:13:00,Street Condition,QUEENS,DOT,Closed
INC504853,2023-01-06 10:08:00,2023-01-08 10:08:00,Illegal Parking,STATEN ISLAND,DOT,Closed
INC504854,2023-07-25 22:16:00,2023-07-28 22:16:00,Noise - Residential,QUEENS,DSNY,Open
INC504855,2023-07-06 17:37:00,2023-07-08 17:37:00,Illegal Parking,BRONX,NYC 311,Open
INC504856,2023-03-16 08:00:00,2023-03-18 08:00:00,Street Condition,BROOKLYN,NYPD,Closed
INC504857,2023-09-05 13:21:00,2023-09-06 13:21:00,Street Condition,QUEENS,NYPD,Closed
INC504858,2023-10-06 01:22:00,2023-10-06 01:22:00,Noise - Residential,STATEN ISLAND,NYC 311,Open
INC504859,2023-09-10 18:42:00,2023-09-11 18:42:00,Heat,QUEENS,DOT,Closed
INC504860,2023-09-24 20:01:00,2023-09-29 20:01:00,Noise - Residential,BROOKLYN,NYC 311,Closed
INC504861,2023-10-20 10:44:00,2023-10-21 10:44:00,Water System,BRONX,NYPD,Closed
INC504862,2023-07-30 21:42:00,2023-08-06 21:42:00,Water System,MANHATTAN,NYC 311,Closed
INC504863,2023-07-08 22:47:00,2023-07-08 22:47:00,Noise - Residential,QUEENS,DEP,Open
INC504864,2023-06-25 09:56:00,2023-06-28 09:56:00,Water System,BRONX,DEP,Closed
INC504865,2023-10-22 18:05:00,2023-10-22 18:05:00,Street Light Condition,MANHATTAN,DOT,Pending
INC504866,2023-07-07 03:12:00,2023-07-14 03:12:00,Street Condition,MANHATTAN,DOB,Closed
INC504867,2023-08-08 10:08:00,2023-08-09 10:08:00,Noise - Residential,BRONX,DSNY,Closed
INC504868,2023-01-21 13:10:00,2023-02-04 13:10:00,Illegal Parking,BROOKLYN,NYC 311,Closed
INC504869,2023-04-23 21:54:00,2023-04-24 21:54:00,Heat,MANHATTAN,NYC 311,Closed
INC504870,2023-03-22 21:51:00,2023-03-29 21:51:00,Noise - Residential,MANHATTAN,NYC 311,Closed
INC504871,2023-03-07 10:04:00,2023-03-17 10:04:00,Illegal Parking,BRONX,DOB,Closed
INC504872,2023-04-22 00:10:00,2023-04-22 00:10:00,Street Condition,BROOKLYN,NYPD,Closed
INC504873,2023-09-22 00:05:00,2023-10-02 00:05:00,Illegal Parking,BRONX,NYPD,Open
INC504874,2023-04-30 06:31:00,2023-05-02 06:31:00,Street Condition,BROOKLYN,DOB,Closed
INC504875,2023-02-17 06:54:00,2023-02-20 06:54:00,Noise - Residential,MANHATTAN,NYPD,Closed
INC504876,2023-07-27 04:59:00,2023-08-03 04:59:00,Rodent,STATEN ISLAND,DEP,Closed
INC504877,2023-10-30 02:44:00,2023-11-04 02:44:00,Noise - Residential,STATEN ISLAND,NYC 311,Pending
INC504878,2023-03-11 03:24:00,2023-03-12 03:24:00,Street Condition,BROOKLYN,DSNY,Closed
INC504879,2023-07-24 16:39:00,2023-07-31 16:39:00,Street Condition,QUEENS,NYC 311,Open
INC504880,2023-07-20 04:03:00,2023-07-21 04:03:00,Street Light Condition,BROOKLYN,NYC 311,Closed
INC504881,2023-02-13 06:30:00,2023-02-15 06:30:00,Blocked Driveway,QUEENS,DSNY,Closed
INC504882,2023-08-11 09:43:00,2023-08-11 09:43:00,Derelict Vehicle,MANHATTAN,DOB,Open
INC504883,2023-01-17 00:50:00,2023-01-27 00:50:00,Noise - Residential,STATEN ISLAND,DEP,Closed
INC504884,2023-04-08 03:24:00,2023-04-08 03:24:00,Noise - Residential,STATEN ISLAND,DEP,Closed
INC504885,2023-10-24 18:31:00,2023-10-26 18:31:00,Noise - Residential,MANHATTAN,DOT,Open
INC504886,2023-06-30 22:47:00,2023-06-30 22:47:00,Street Condition,MANHATTAN,DOT,Closed
INC504887,2023-12-07 11:11:00,2023-12-09 11:11:00,Illegal Parking,MANHATTAN,DOT,Closed
INC504888,2023-09-02 21:52:00,2023-09-04 21:52:00,Heat,QUEENS,DSNY,Closed
INC504889,2023-12-22 09:10:00,2023-12-24 09:10:00,Heat,QUEENS,DOT,Closed
INC504890,2023-12-11 17:09:00,2023-12-14 17:09:00,Noise - Residential,BRONX,DOB,Closed
INC504891,2023-04-24 22:12:00,2023-05-01 22:12:00,Street Condition,STATEN ISLAND,DOB,Closed
INC504892,2023-12-26 11:15:00,2023-12-26 11:15:00,Noise - Residential,QUEENS,DOT,Open
INC504893,2023-11-07 04:42:00,2023-11-07 04:42:00,Street Condition,BRONX,DSNY,Closed
INC504894,2023-12-15 05:44:00,2023-12-25 05:44:00,Blocked Driveway,STATEN ISLAND,NYPD,Closed
INC504895,2023-10-18 02:04:00,2023-10-21 02:04:00,Blocked Driveway,BRONX,NYC 311,Open
INC504896,2023-08-29 20:24:00,2023-08-29 20:24:00,Noise - Residential,MANHATTAN,DOB,Closed
INC504897,2023-08-05 04:08:00,2023-08-05 04:08:00,Blocked Driveway,QUEENS,NYPD,Closed
INC504898,2023-12-20 01:05:00,2023-12-21 01:05:00,Noise - Residential,QUEENS,DOB,Closed
INC504899,2023-11-03 01:26:00,2023-11-04 01:26:00,Derelict Vehicle,QUEENS,NYPD,Closed
INC504900,2023-09-24 09:13:00,2023-09-25 09:13:00,Street Light Condition,BROOKLYN,DOB,Closed
INC504901,2023-09-20 03:49:00,2023-09-25 03:49:00,Street Condition,BROOKLYN,NYPD,Closed
INC504902,2023-08-20 05:23:00,2023-08-27 05:23:00,Noise - Residential,MANHATTAN,NYC 311,Pending
INC504903,2023-12-01 07:12:00,2023-12-01 07:12:00,Blocked Driveway,QUEENS,DSNY,Closed
INC504904,2023-11-25 09:30:00,2023-11-25 09:30:00,Noise - Residential,STATEN ISLAND,DOT,Open
INC504905,2023-10-25 20:35:00,2023-10-30 20:35:00,Water System,STATEN ISLAND,DOB,Closed
INC504906,2023-05-18 15:32:00,2023-05-19 15:32:00,Noise - Residential,STATEN ISLAND,DSNY,Closed
INC504907,2023-05-22 02:04:00,2023-05-23 02:04:00,Illegal Parking,BRONX,NYC 311,Closed
INC504908,2023-07-10 11:55:00,2023-07-17 11:55:00,Noise - Residential,STATEN ISLAND,DEP,Closed
INC504909,2023-05-26 16:08:00,2023-06-09 16:08:00,Street Condition,BROOKLYN,DOB,Pending
INC504910,2023-12-20 16:11:00,2023-12-22 16:11:00,Rodent,STATEN ISLAND,NYPD,Closed
INC504911,2023-05-14 12:02:00,2023-05-21 12:02:00,Illegal Parking,QUEENS,NYC 311,Closed
INC504912,2023-03-09 23:20:00,2023-03-11 23:20:00,Noise - Residential,MANHATTAN,DEP,Closed
INC504913,2023-09-22 16:19:00,2023-09-23 16:19:00,Sewer,QUEENS,DEP,Closed
INC504914,2023-07-22 05:07:00,2023-07-25 05:07:00,Blocked Driveway,BRONX,DOB,Open
INC504915,2023-10-12 07:57:00,2023-10-12 07:57:00,Street Condition,BRONX,DOT,Closed
INC504916,2023-03-15 20:55:00,2023-03-15 20:55:00,Street Light Condition,BRONX,DEP,Closed
INC504917,2023-06-05 05:47:00,2023-06-07 05:47:00,Illegal Parking,MANHATTAN,NYPD,Closed
INC504918,2023-11-22 15:11:00,2023-11-29 15:11:00,Noise - Residential,QUEENS,NYC 311,Open
INC504919,2023-03-15 06:59:00,2023-03-22 06:59:00,Street Condition,QUEENS,DEP,Closed
INC504920,2023-08-07 12:42:00,2023-08-07 12:42:00,Street Condition,MANHATTAN,DOB,Closed
INC504921,2023-05-12 07:02:00,2023-05-15 07:02:00,Sewer,BROOKLYN,DOB,Pending
INC504922,2023-10-18 04:40:00,2023-10-20 04:40:00,Street Light Condition,MANHATTAN,NYPD,Closed
INC504923,2023-04-21 16:27:00,2023-04-24 16:27:00,Illegal Parking,BRONX,DSNY,Open
INC504924,2023-03-31 05:37:00,2023-04-10 05:37:00,Illegal Parking,BRONX,NYPD,Closed
INC504925,2023-01-10 09:31:00,2023-01-13 09:31:00,Noise - Residential,MANHATTAN,DEP,Closed
INC504926,2023-02-19 20:51:00,2023-02-22 20:51:00,Illegal Parking,BROOKLYN,NYC 311,Closed
INC504927,2023-10-17 02:25:00,2023-10-22 02:25:00,Noise - Residential,MANHATTAN,DOB,Closed
INC504928,2023-11-29 02:42:00,2023-11-29 02:42:00,Noise - Residential,BRONX,DSNY,Closed
INC504929,2023-10-30 22:44:00,2023-11-01 22:44:00,Illegal Parking,STATEN ISLAND,DOB,Closed
INC504930,2023-01-05 06:59:00,2023-01-15 06:59:00,Rodent,BRONX,DEP,Pending
